X,CH1,CH2,
Second,Volt,Volt,
5.64e-01,-4.00e-02,0.00e+00,
5.66e-01,-7.99e-02,-1.20e-01,
5.68e-01,-4.00e-02,0.00e+00,
5.70e-01,-4.00e-02,-4.00e-02,
5.72e-01,-4.00e-02,-4.00e-02,
5.74e-01,-7.99e-02,-4.00e-02,
5.76e-01,-4.00e-02,0.00e+00,
5.78e-01,-7.99e-02,-4.00e-02,
5.80e-01,-4.00e-02,0.00e+00,
5.82e-01,-7.99e-02,-1.20e-01,
5.84e-01,-4.00e-02,0.00e+00,
5.86e-01,-4.00e-02,-1.20e-01,
5.88e-01,-7.99e-02,0.00e+00,
5.90e-01,0.00e+00,-4.00e-02,
5.92e-01,-4.00e-02,-4.00e-02,
5.94e-01,-7.99e-02,0.00e+00,
5.96e-01,-7.99e-02,0.00e+00,
5.98e-01,0.00e+00,-4.00e-02,
