X,CH1,CH2,
Second,Volt,Volt,
2.82e-04,2.00e-03,-7.99e-02,
2.83e-04,0.00e+00,-7.99e-02,
2.84e-04,2.00e-03,-7.99e-02,
2.85e-04,0.00e+00,-7.99e-02,
2.86e-04,0.00e+00,-7.99e-02,
2.87e-04,2.00e-03,-2.40e-01,
2.88e-04,0.00e+00,-7.99e-02,
2.89e-04,2.00e-03,-2.40e-01,
2.90e-04,2.00e-03,-7.99e-02,
2.91e-04,-2.00e-03,-2.40e-01,
